office,funding_year,start_page,status,banner_status,record_count,page_count,continuation_page_count,subtotal_count,rows_quarantined,records_checked,dollars_checked,dollars_unchecked,amount_parse_failures,pages_skipped
PRESIDENT PRO TEMPORE (D),2023,77,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2024,78,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (D),2025,79,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRES PRO TEM EMERITUS (D),2025,80,ok,ok,4,1,0,2,0,4,163137.46,0.0,0,0
MAJORITY LEADER (D),2023,81,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2023,82,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (D),2024,83,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (D),2025,84,ok,ok,42,2,1,2,0,42,1621828.47,0.0,0,0
MAJORITY WHIP (D),2023,86,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (D),2024,87,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (D),2025,88,ok,ok,24,1,0,3,0,24,932113.85,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2023,89,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2024,90,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (D),2025,91,ok,ok,21,1,0,2,0,21,857101.22,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2023,92,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2024,93,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (D),2025,94,ok,ok,23,1,0,2,0,23,888285.84,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2023,95,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (D)",2024,96,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (D)",2025,97,ok,ok,10,1,0,2,0,10,179811.14,0.0,0,0
OFFICE OF THE VICE PRESIDENT (R) - VANCE,2025,98,ok,ok,36,2,1,2,0,36,1332917.05,0.0,0,0
PRES PRO TEM EMERITUS (R),2023,100,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRES PRO TEM EMERITUS (R),2024,101,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRES PRO TEM EMERITUS (R),2025,102,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
PRESIDENT PRO TEMPORE (R),2025,103,ok,ok,8,1,0,2,0,8,463445.16,0.0,0,0
MINORITY LEADER (R),2023,104,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2023,105,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2024,106,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (R),2025,107,ok,fail,24,1,0,2,0,24,1396479.73,0.0,0,0
MINORITY WHIP (R),2023,108,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2024,109,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (R),2025,110,ok,ok,15,1,0,2,0,15,882259.89,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2023,111,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2024,112,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (R),2025,113,ok,ok,15,1,0,2,0,15,1009949.35,0.0,0,0
MINORITY POLICY COMMITTEE (R),2023,114,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2024,115,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (R),2025,116,ok,ok,20,1,0,2,0,20,978678.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2023,117,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MINORITY CONFERENCE COMM (R)",2024,118,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
"SECRETARY, MAJORITY CONFERENCE COMM (R)",2025,119,ok,ok,5,1,0,2,0,5,102571.46,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2023,120,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2024,121,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (D),2025,122,ok,ok,11,1,0,2,0,11,612636.11,0.0,0,0
SECRETARY FOR THE MINORITY (R),2023,123,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2024,124,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MAJORITY (R),2025,125,ok,ok,11,1,0,2,0,11,724577.54,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2023,126,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2024,127,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SERGEANT AT ARMS AND DOORKEEPER OF THE SENATE,2025,128,ok,fail,1162,24,23,3,0,1162,57694762.81,0.0,0,0
SECRETARY OF THE SENATE,2023,152,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2023,153,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2024,154,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2024,155,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,2025,156,ok,fail,265,6,5,2,0,265,15597457.53,0.0,0,0
SECRETARY OF THE SENATE,2025,162,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY OF THE SENATE,,163,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
EMPLOYEES COMPENSATION FUND (P.L. 113-76),2023,164,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
PAYMENT TO NEXT OF KIN OF SENATOR,,165,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2021,166,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2022,167,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
APPROPRIATIONS,2023,168,ok,fail,47,2,1,3,0,47,167697.5,0.0,0,0
APPROPRIATIONS,2024,170,ok,ok,0,1,0,2,0,0,0.0,0.0,0,0
APPROPRIATIONS,2025,171,ok,fail,12,2,1,4,0,12,2679.24,0.0,0,0
CHAPLAIN,2021,173,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2022,174,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CHAPLAIN,2023,175,ok,fail,4,1,0,1,0,4,18.76,0.0,0,0
CHAPLAIN,2024,176,ok,fail,14,2,1,1,0,14,66.29,0.0,0,0
CHAPLAIN,2025,178,ok,fail,3,1,0,2,0,3,61.68,0.0,0,0
OFFICE OF THE VICE PRESIDENT (D) - HARRIS,2023,179,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2021,180,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2022,181,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2023,182,ok,fail,4,1,0,3,0,4,2439.52,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2024,183,ok,not_applicable,4,1,0,1,0,4,86080.54,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (D),2024,184,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (D),2025,185,ok,fail,11,1,0,5,0,11,4547.98,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2021,186,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2022,187,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2023,188,ok,fail,2,1,0,3,0,2,1280.0,0.0,0,0
MAJORITY POLICY COMMITTEE (D),2024,189,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (D),2025,190,ok,fail,10,2,1,5,0,10,4346.81,0.0,0,0
SECRETARY FOR THE MAJORITY (D),2024,192,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2023,193,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY LEADER (R),2024,194,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY LEADER (R),2025,195,ok,fail,6,1,0,3,0,6,2121.91,0.0,0,0
MINORITY WHIP (R),2023,196,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY WHIP (R),2024,197,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY WHIP (R),2025,198,ok,fail,7,1,0,4,0,7,6798.84,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2021,199,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2022,200,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2023,201,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2023,202,ok,fail,119,5,4,5,0,119,91192.71,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2024,207,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY CONFERENCE COMMITTEE (R),2024,208,ok,fail,9,1,0,2,0,9,34663.77,0.0,0,0
MAJORITY CONFERENCE COMMITTEE (R),2025,209,ok,fail,3,1,0,2,0,3,20293.51,0.0,0,0
MINORITY POLICY COMMITTEE (R),2021,210,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2022,211,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2023,212,ok,fail,5,1,0,2,0,5,405.3,0.0,0,0
MINORITY POLICY COMMITTEE (R),2023,213,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
MINORITY POLICY COMMITTEE (R),2024,214,ok,fail,7,1,0,2,0,7,3458.04,0.0,0,0
MINORITY POLICY COMMITTEE (R),2024,215,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (R),2025,216,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
MAJORITY POLICY COMMITTEE (R),2025,217,ok,fail,15,2,1,3,0,15,6185.66,0.0,0,0
SECRETARY FOR THE MINORITY (R),2023,219,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SECRETARY FOR THE MINORITY (R),2024,220,ok,not_applicable,1,1,0,1,0,1,2548.33,0.0,0,0
SENATE CHILD CARE CENTER,2021,221,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2022,222,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2022,223,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2022,224,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2023,225,ok,fail,0,1,0,2,0,0,0.0,0.0,0,0
SENATE CHILD CARE - SALARY REIMBURSEMENT – S. RES. 329,2023,226,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2023,227,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2024,228,ok,fail,0,1,0,2,0,0,0.0,0.0,0,0
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2024,229,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2024,230,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – AGENCY CONTRIBUTIONS – P.L. 102-90,2025,231,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – SALARY REIMBURSEMENT – S. RES. 329,2025,232,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
SENATE CHILD CARE – TRAINING EXPENSES – P.L. 104-197,2025,233,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2021,234,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2022,235,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2023,236,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2024,237,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
CONSULTANTS,2025,238,fail,fail,38,2,1,3,0,38,3072208.85,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2021,240,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2022,241,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2023,242,ok,ok,1,1,0,1,0,1,218037.27,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2024,243,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FEDERAL EMPLOYEES COMPENSATION ACCOUNT,2025,244,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2021,245,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2022,246,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2023,247,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2024,248,ok,not_applicable,13,2,1,1,0,13,7072.5,0.0,0,0
FOREIGN TRAVEL - MEMBERS AND EMPLOYEES,2025,250,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2021,251,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2022,252,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2023,253,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2024,254,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
POSTAGE,2025,255,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2021,256,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2022,257,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2023,258,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2024,259,ok,fail,1,1,0,1,0,1,5331.14,0.0,0,0
MOBILE COMMUNICATIONS DEVICES,2025,260,ok,fail,1,1,0,1,0,1,13868.36,0.0,0,0
RESERVE FOR CONTINGENCIES,2021,261,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,2022,262,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESERVE FOR CONTINGENCIES,2023,263,ok,fail,1,1,0,1,0,1,152836.5,0.0,0,0
RESERVE FOR CONTINGENCIES,2024,264,ok,fail,2,1,0,1,0,2,19781.73,0.0,0,0
RESERVE FOR CONTINGENCIES,2025,265,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2021,266,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2022,267,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2023,268,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2024,269,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RECEPTION OF FOREIGN DIGNITARIES,2025,270,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION AND REORGANIZATION RESERVE,2021,271,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION AND REORGANIZATION RESERVE,2022,272,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION AND REORGANIZATION RESERVE,2023,273,ok,banner_missing,3,1,0,1,0,3,1052.57,0.0,0,0
RESOLUTION AND REORGANIZATION RESERVE,2024,274,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
RESOLUTION AND REORGANIZATION RESERVE,2025,275,fail,fail,86,3,2,5,0,86,879422.99,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (FEINSTEIN),2021,278,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (FEINSTEIN),2022,279,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (FEINSTEIN),2023,280,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ ADMIN CO-CHAIR (REED),2024,281,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN ADM. CO- CHAIR (REED),2025,282,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (DURBIN),2021,283,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (DURBIN),2022,284,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (DURBIN),2023,285,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (DURBIN),2024,286,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO- CHAIR (DURBIN),2025,287,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (REED),2021,288,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (REED),2022,289,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (REED),2023,290,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (CARDIN),2024,291,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MIN CO- CHAIR (DUCKWORTH),2025,292,ok,fail,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (MENENDEZ),2021,293,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (MENENDEZ),2022,294,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (MENENDEZ),2023,295,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ CO- CHAIR (MENENDEZ),2024,296,ok,not_applicable,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (SCHUMER),2021,297,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (SCHUMER),2022,298,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
NATL SECURITY WORKING GRP-MAJ LEADER (SCHUMER),2023,299,ok,banner_missing,0,1,0,0,0,0,0.0,0.0,0,0
